,Customer_care_calls,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,On_time,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_high,Product_importance_low,Product_importance_medium,Gender_F
2304,5,157,2,58,1654,1,0,0,0,1,0,0,1,0,0,1,0,0
10627,3,136,3,7,4147,0,0,0,0,0,1,0,0,1,0,0,1,1
9327,4,261,6,6,5068,0,0,1,0,0,0,1,0,0,0,1,0,1
5762,6,245,4,2,1158,1,1,0,0,0,0,1,0,0,0,1,0,0
356,3,198,2,25,2774,1,1,0,0,0,0,0,0,1,0,1,0,0
1511,4,207,3,20,2637,1,0,0,0,0,1,1,0,0,0,1,0,0
1238,3,183,3,44,3158,1,1,0,0,0,0,1,0,0,0,0,1,1
2232,4,156,3,20,1523,1,0,0,0,1,0,0,0,1,0,1,0,0
10242,4,160,3,5,4492,0,0,0,0,1,0,0,0,1,0,1,0,0
1421,5,167,3,53,1564,1,0,0,0,0,1,0,0,1,0,1,0,1
2426,3,267,2,16,2913,1,1,0,0,0,0,0,0,1,0,1,0,1
5759,6,268,4,2,1324,0,0,0,0,0,1,1,0,0,0,1,0,1
3361,5,250,3,6,5298,0,0,0,0,0,1,0,0,1,0,0,1,1
2960,3,212,8,56,3337,1,1,0,0,0,0,0,0,1,0,1,0,1
3363,5,244,3,2,4198,0,0,1,0,0,0,0,0,1,0,1,0,0
3720,4,224,2,6,4994,0,0,0,0,1,0,0,0,1,0,1,0,0
9099,6,282,4,5,1364,1,0,1,0,0,0,0,0,1,0,1,0,0
6011,7,276,4,8,1560,1,0,0,0,0,1,0,1,0,0,1,0,1
5274,7,292,5,5,1932,1,0,0,0,1,0,0,0,1,0,1,0,0
8884,6,289,4,1,1656,0,0,0,1,0,0,0,1,0,0,1,0,1
10192,6,189,2,6,1269,0,0,0,1,0,0,0,0,1,0,1,0,1
8878,4,271,5,3,1328,0,0,0,1,0,0,0,1,0,0,0,1,1
4737,4,188,2,6,5894,1,0,1,0,0,0,0,0,1,0,1,0,0
3207,6,227,5,8,4388,0,0,1,0,0,0,0,0,1,0,0,1,1
7905,3,139,3,4,5531,0,0,1,0,0,0,0,0,1,0,0,1,0
4522,3,269,2,6,5703,1,0,0,1,0,0,1,0,0,0,0,1,0
4330,5,168,4,10,5373,1,0,0,1,0,0,0,0,1,0,1,0,0
6660,4,261,3,10,5943,0,0,0,0,1,0,0,0,1,0,1,0,1
31,5,257,2,61,3341,1,0,0,0,0,1,0,0,1,0,1,0,1
6408,3,223,3,7,5336,1,0,0,0,1,0,0,0,1,0,1,0,1
3352,4,244,2,10,4486,1,0,0,1,0,0,0,0,1,0,1,0,0
6948,3,205,5,4,4483,0,0,0,0,1,0,0,0,1,0,1,0,1
6258,6,244,4,5,1867,0,0,0,0,1,0,0,0,1,0,1,0,0
5135,4,240,2,4,5101,0,0,0,0,0,1,0,0,1,0,0,1,1
7980,2,165,3,7,5856,0,0,0,0,1,0,0,0,1,0,0,1,0
1042,5,170,3,60,1883,1,0,0,1,0,0,0,0,1,0,0,1,1
4637,3,190,4,7,5963,1,0,0,0,0,1,0,1,0,0,0,1,1
1094,3,185,3,3,3051,1,1,0,0,0,0,1,0,0,0,0,1,0
10070,3,160,2,5,4435,1,1,0,0,0,0,0,0,1,0,0,1,0
9684,6,303,4,9,1080,0,0,0,0,1,0,0,0,1,0,1,0,1
1781,4,146,2,52,1459,1,0,0,0,0,1,1,0,0,0,1,0,0
2049,4,248,3,59,2868,1,0,1,0,0,0,0,1,0,0,0,1,0
1906,4,148,3,23,1814,1,0,0,1,0,0,0,1,0,1,0,0,1
6838,4,207,10,9,4179,0,0,0,1,0,0,0,1,0,0,1,0,1
57,3,193,3,29,3453,1,0,1,0,0,0,0,0,1,0,0,1,1
4536,4,266,3,1,5532,1,0,0,0,1,0,1,0,0,1,0,0,0
5313,4,256,4,4,5469,0,0,1,0,0,0,0,0,1,0,0,1,0
3543,5,265,3,3,5837,1,0,1,0,0,0,0,1,0,1,0,0,1
8437,5,267,4,5,5792,0,0,0,0,0,1,0,0,1,0,1,0,0
9026,3,162,5,1,4240,1,1,0,0,0,0,0,1,0,0,1,0,1
7799,3,234,2,1,4455,1,0,0,0,0,1,0,1,0,0,0,1,1
10389,4,185,2,6,4610,0,0,1,0,0,0,0,1,0,0,1,0,0
415,3,115,3,27,1814,1,0,0,0,0,1,1,0,0,0,1,0,1
6329,4,228,3,1,5129,1,0,0,0,0,1,0,0,1,0,0,1,1
2542,2,190,8,11,2976,1,0,0,1,0,0,0,0,1,0,0,1,0
6560,6,269,4,2,1243,0,1,0,0,0,0,0,1,0,0,1,0,1
4679,4,205,3,9,4411,0,0,0,0,0,1,0,0,1,0,0,1,1
3550,3,169,2,1,4783,1,0,0,1,0,0,0,1,0,0,0,1,1
8722,3,177,3,1,4965,0,0,0,1,0,0,0,0,1,0,0,1,1
8359,6,255,4,8,1805,0,0,0,0,0,1,1,0,0,0,0,1,1
8582,5,271,2,6,4788,1,1,0,0,0,0,0,0,1,0,0,1,0
10063,4,242,2,2,5879,0,0,0,0,0,1,0,0,1,0,0,1,0
6947,4,196,4,3,5496,0,0,0,0,0,1,0,0,1,0,1,0,1
2340,5,263,3,59,3978,1,0,0,0,1,0,1,0,0,0,0,1,0
4544,6,265,4,9,1511,0,1,0,0,0,0,0,0,1,0,1,0,1
5234,5,271,4,10,4305,1,1,0,0,0,0,0,0,1,1,0,0,0
4087,3,268,2,5,1707,0,0,0,0,0,1,0,1,0,0,0,1,0
10603,6,230,4,3,4736,1,0,0,0,0,1,0,0,1,0,1,0,0
1749,3,174,4,18,1072,1,0,1,0,0,0,0,0,1,0,1,0,0
5685,4,235,6,2,4689,0,0,1,0,0,0,0,0,1,0,0,1,0
953,3,160,10,29,1952,1,0,0,0,0,1,0,1,0,0,0,1,1
7450,4,239,5,6,1986,1,0,0,1,0,0,0,0,1,0,1,0,0
10454,5,259,6,5,1382,1,1,0,0,0,0,0,0,1,0,1,0,0
4319,3,133,3,4,5902,0,0,0,0,0,1,0,0,1,0,0,1,1
3888,5,237,2,3,5113,0,0,0,0,1,0,0,0,1,0,0,1,0
10926,5,219,5,6,1553,0,0,0,0,1,0,0,0,1,0,1,0,1
2231,4,218,3,57,3311,1,0,0,0,0,1,0,0,1,1,0,0,1
7087,3,239,3,8,5366,1,0,0,0,0,1,0,0,1,0,1,0,0
8510,3,166,2,7,4375,0,1,0,0,0,0,1,0,0,0,1,0,1
1252,5,226,3,65,3840,1,0,0,1,0,0,0,0,1,0,0,1,1
1102,4,227,3,54,3043,1,0,0,1,0,0,1,0,0,0,0,1,0
6466,5,230,4,4,5278,1,0,0,1,0,0,0,0,1,0,0,1,0
8592,4,167,4,7,5264,0,0,0,0,1,0,0,0,1,1,0,0,0
4835,4,176,2,1,5793,0,0,0,0,0,1,0,0,1,0,0,1,1
3164,4,225,5,5,5060,1,1,0,0,0,0,1,0,0,0,1,0,0
1990,3,139,4,17,1137,1,0,0,1,0,0,0,0,1,1,0,0,0
5865,4,259,3,4,5344,1,0,1,0,0,0,0,1,0,0,0,1,0
1032,5,254,5,36,2039,1,0,0,0,1,0,0,0,1,0,1,0,1
10230,4,137,3,5,4854,1,0,0,0,1,0,0,0,1,0,0,1,0
892,4,166,3,3,1453,1,0,0,1,0,0,0,0,1,1,0,0,1
8519,2,238,2,4,4992,0,0,0,0,0,1,0,0,1,0,1,0,1
5260,6,256,4,5,1033,1,0,0,1,0,0,0,0,1,0,1,0,0
7532,3,166,5,8,4759,1,1,0,0,0,0,1,0,0,0,1,0,1
3879,5,175,3,1,4019,0,0,1,0,0,0,0,0,1,0,1,0,0
240,4,270,4,65,1818,1,0,0,0,1,0,0,0,1,0,1,0,0
6476,3,261,8,3,5171,0,1,0,0,0,0,0,0,1,0,1,0,1
3527,4,274,3,4,4521,0,0,0,0,0,1,0,0,1,0,0,1,0
3642,4,205,4,6,5064,0,0,0,0,1,0,0,0,1,0,1,0,1
9586,4,265,2,9,5040,0,0,0,1,0,0,1,0,0,0,1,0,0
10976,3,278,4,9,1631,0,1,0,0,0,0,1,0,0,0,0,1,0
5143,5,206,2,2,5627,1,0,0,0,0,1,0,0,1,0,0,1,1
8577,5,230,3,6,4257,0,0,1,0,0,0,0,0,1,0,0,1,0
2218,4,243,3,13,2850,1,0,0,1,0,0,0,0,1,0,0,1,1
3893,2,169,4,3,4968,1,0,0,0,0,1,0,0,1,0,1,0,1
98,3,144,4,5,1104,1,1,0,0,0,0,0,0,1,0,0,1,0
2440,3,149,3,63,1196,1,0,0,1,0,0,0,1,0,0,1,0,1
3112,3,195,3,47,2439,1,0,0,1,0,0,0,0,1,0,0,1,1
3006,5,269,3,15,2522,1,0,0,0,1,0,0,1,0,0,0,1,0
5179,4,222,3,8,4950,0,0,0,0,0,1,0,1,0,0,0,1,1
10478,4,204,4,3,1667,0,1,0,0,0,0,0,0,1,0,1,0,1
10095,4,243,3,9,5263,0,0,1,0,0,0,0,0,1,0,1,0,0
4574,4,271,3,4,5902,0,1,0,0,0,0,0,0,1,0,0,1,1
10610,3,257,4,8,4692,1,1,0,0,0,0,0,0,1,0,1,0,0
6474,3,147,8,6,4575,0,0,0,0,1,0,0,0,1,0,0,1,0
4127,5,176,4,2,4893,0,0,0,0,0,1,0,0,1,0,1,0,0
8288,5,145,3,2,4492,1,1,0,0,0,0,0,0,1,0,1,0,0
1748,4,147,3,11,1434,1,1,0,0,0,0,0,0,1,0,1,0,0
9342,4,210,3,5,4746,0,0,0,0,1,0,0,0,1,0,1,0,0
409,2,166,3,3,1832,1,0,0,0,0,1,1,0,0,0,0,1,0
10550,6,165,4,10,5965,0,1,0,0,0,0,1,0,0,0,1,0,1
2884,4,269,6,62,3950,1,0,0,1,0,0,1,0,0,0,0,1,0
9682,6,254,4,4,1887,1,0,0,1,0,0,0,0,1,0,0,1,0
926,3,210,2,52,2444,1,1,0,0,0,0,0,0,1,0,1,0,1
10288,4,260,3,10,4331,0,0,0,1,0,0,1,0,0,0,1,0,0
10246,3,259,4,9,4084,1,0,0,1,0,0,0,0,1,0,1,0,1
4937,3,218,2,2,5973,0,0,0,0,0,1,1,0,0,0,0,1,0
6121,5,236,2,2,5210,0,0,0,0,0,1,0,0,1,0,0,1,0
2196,4,214,2,49,3416,1,0,0,0,1,0,1,0,0,0,1,0,0
4189,4,190,2,4,4501,0,0,0,0,0,1,0,0,1,0,0,1,1
831,3,224,3,20,2937,1,0,1,0,0,0,1,0,0,0,0,1,1
2254,4,176,3,34,1283,1,0,0,1,0,0,0,0,1,1,0,0,0
1263,5,184,3,9,3332,1,0,1,0,0,0,0,0,1,0,1,0,0
9287,3,150,2,10,5187,0,0,0,0,0,1,0,0,1,0,0,1,0
6085,4,217,3,6,4848,1,0,0,0,0,1,0,0,1,0,1,0,1
4954,4,211,3,5,4812,0,0,0,1,0,0,0,0,1,0,0,1,0
2910,3,144,3,48,1867,1,0,0,0,1,0,0,0,1,0,0,1,1
3378,4,161,4,10,5322,0,0,0,0,1,0,0,0,1,0,1,0,1
10604,4,238,3,3,5265,1,1,0,0,0,0,0,0,1,0,1,0,1
1326,3,255,5,1,2713,1,0,0,0,1,0,0,0,1,0,1,0,1
10951,5,244,6,1,1199,0,0,0,0,0,1,0,1,0,0,1,0,0
7493,3,239,3,4,1399,0,0,0,0,0,1,0,0,1,0,1,0,1
4934,4,154,6,10,4361,1,1,0,0,0,0,1,0,0,0,0,1,1
2825,3,225,2,55,2259,1,0,0,0,0,1,0,0,1,0,0,1,0
3047,3,138,2,40,1117,1,0,0,0,0,1,0,0,1,0,0,1,1
4418,3,238,3,5,4399,1,1,0,0,0,0,0,0,1,0,0,1,1
10524,3,188,3,6,4234,1,0,0,0,1,0,0,1,0,1,0,0,1
5089,2,272,2,4,4632,0,0,0,0,0,1,0,0,1,0,0,1,0
7423,4,184,3,3,1705,1,0,0,0,0,1,0,0,1,0,1,0,0
1465,4,232,3,11,2624,1,0,0,0,0,1,0,0,1,0,1,0,0
7173,6,286,4,9,1096,1,0,1,0,0,0,0,0,1,0,0,1,0
1382,6,225,6,44,2057,1,1,0,0,0,0,1,0,0,0,1,0,0
10682,4,163,4,5,5751,0,1,0,0,0,0,1,0,0,0,0,1,1
1608,3,227,3,52,3336,1,0,0,0,1,0,0,0,1,0,0,1,0
1902,3,271,4,51,1134,1,0,0,0,1,0,0,1,0,0,1,0,0
336,5,262,3,58,3599,1,0,0,0,1,0,0,0,1,0,0,1,1
6187,4,280,4,9,5288,1,0,0,0,0,1,0,0,1,0,1,0,0
6347,4,198,2,6,5520,0,0,0,0,0,1,0,0,1,0,1,0,0
8323,5,267,5,3,1194,1,0,0,0,0,1,0,0,1,0,0,1,1
6468,3,206,2,4,4080,0,0,0,0,1,0,0,0,1,0,1,0,1
6147,2,185,6,7,4138,1,0,1,0,0,0,0,1,0,0,0,1,1
4113,5,238,2,5,5441,1,0,1,0,0,0,1,0,0,0,0,1,0
1623,3,157,2,12,1694,1,0,1,0,0,0,0,1,0,0,0,1,0
4795,6,247,4,2,1326,0,0,0,0,0,1,1,0,0,0,1,0,1
2468,4,148,3,2,1805,1,1,0,0,0,0,1,0,0,0,0,1,0
6641,5,135,2,1,4324,1,0,0,0,0,1,0,0,1,0,1,0,1
6669,3,266,5,1,5459,0,0,1,0,0,0,0,0,1,0,1,0,0
3176,3,238,8,3,4388,1,1,0,0,0,0,0,0,1,0,0,1,0
7440,5,207,2,3,4083,0,0,0,0,1,0,0,0,1,1,0,0,0
3367,4,178,8,6,4872,0,0,0,0,0,1,0,0,1,0,0,1,1
671,3,266,2,46,3594,1,0,0,0,0,1,0,1,0,0,0,1,0
753,5,227,3,14,2589,1,0,1,0,0,0,0,0,1,0,1,0,1
9038,4,179,2,7,4605,0,1,0,0,0,0,1,0,0,0,0,1,1
2121,4,168,2,63,1474,1,0,1,0,0,0,0,0,1,0,0,1,0
4397,5,143,4,10,5400,0,0,0,0,0,1,1,0,0,0,1,0,1
5250,6,291,4,7,1046,0,0,0,0,1,0,0,0,1,0,1,0,1
3865,3,209,3,2,4976,0,0,0,0,0,1,0,0,1,0,0,1,0
5225,5,171,5,2,5921,1,0,0,0,0,1,0,0,1,0,0,1,1
9756,5,135,3,10,5301,1,0,0,0,1,0,0,0,1,0,1,0,1
762,6,176,4,31,1262,1,0,0,0,1,0,0,0,1,0,0,1,0
9761,4,103,2,4,5146,0,0,0,0,0,1,0,0,1,0,1,0,0
6656,4,185,3,1,5338,0,1,0,0,0,0,0,0,1,0,0,1,0
7098,5,238,8,9,5186,0,0,0,0,1,0,0,1,0,0,1,0,0
8045,5,307,4,8,1511,1,0,0,0,0,1,0,0,1,0,1,0,0
432,6,205,3,44,2064,1,0,0,0,1,0,0,0,1,0,1,0,1
92,4,175,2,7,1188,1,1,0,0,0,0,0,0,1,0,0,1,1
10252,4,239,3,9,4930,1,0,0,1,0,0,0,1,0,0,0,1,1
7362,4,203,2,7,4185,0,0,0,0,1,0,0,0,1,0,0,1,1
6836,4,247,3,1,5214,0,1,0,0,0,0,0,1,0,1,0,0,1
6824,5,240,6,3,1321,0,1,0,0,0,0,0,1,0,0,0,1,1
1657,4,236,7,44,3808,1,0,0,0,0,1,1,0,0,0,0,1,1
9097,4,231,5,8,1562,0,0,0,0,0,1,0,0,1,0,0,1,0
498,5,271,2,27,3957,1,0,0,0,1,0,0,0,1,0,1,0,0
1981,4,176,3,12,1750,1,0,0,0,0,1,0,0,1,0,0,1,1
6020,6,300,4,7,1607,0,1,0,0,0,0,0,1,0,0,0,1,1
631,3,233,3,63,2143,1,0,0,0,0,1,0,0,1,0,1,0,0
10071,5,208,4,8,4116,0,0,1,0,0,0,0,0,1,0,0,1,1
4347,3,155,4,6,5386,0,0,1,0,0,0,0,0,1,0,1,0,0
9542,3,242,5,3,4026,0,1,0,0,0,0,0,0,1,0,1,0,1
5791,5,265,5,3,1514,1,0,0,0,0,1,0,0,1,0,0,1,1
5415,4,157,3,2,4343,1,0,1,0,0,0,0,0,1,0,0,1,1
8063,3,235,2,10,4172,0,0,0,0,0,1,0,1,0,0,0,1,1
2710,3,181,3,29,2981,1,0,0,1,0,0,0,0,1,0,0,1,0
7803,4,260,3,9,4239,0,0,1,0,0,0,0,1,0,0,1,0,0
10271,3,220,3,2,5065,1,0,0,0,0,1,1,0,0,0,1,0,1
1064,3,147,4,13,1657,1,1,0,0,0,0,0,0,1,0,1,0,0
6499,6,287,4,1,1581,0,0,0,0,0,1,0,0,1,0,0,1,1
5733,3,170,2,2,4214,1,0,1,0,0,0,0,1,0,0,1,0,0
5159,5,196,5,10,5111,0,0,0,0,0,1,0,0,1,0,1,0,0
9659,6,286,4,3,1773,1,0,0,0,0,1,0,0,1,0,0,1,1
4081,3,229,7,3,5584,0,0,0,0,0,1,0,0,1,1,0,0,0
5379,3,258,3,5,4314,1,0,1,0,0,0,0,0,1,0,1,0,0
6307,5,247,5,10,1699,1,0,0,0,0,1,1,0,0,0,1,0,0
6933,4,161,2,5,5133,1,0,1,0,0,0,0,0,1,1,0,0,1
7327,3,165,2,8,5813,0,0,0,0,0,1,0,0,1,0,1,0,0
9346,3,172,3,8,4982,1,0,0,1,0,0,0,0,1,0,0,1,1
7330,4,200,3,5,4686,0,0,0,1,0,0,0,0,1,0,1,0,0
2256,3,230,3,22,3546,1,0,0,0,1,0,0,0,1,1,0,0,1
3419,5,158,3,7,5559,1,0,0,0,0,1,0,1,0,0,0,1,0
650,3,164,3,13,1158,1,1,0,0,0,0,0,0,1,0,0,1,0
10775,5,230,5,7,1996,0,0,0,0,0,1,0,0,1,0,1,0,0
4054,3,182,4,7,1869,1,0,0,1,0,0,0,0,1,0,1,0,0
888,3,212,3,6,2069,1,0,0,0,1,0,0,0,1,1,0,0,0
1188,4,143,8,38,1095,1,0,0,0,1,0,0,0,1,0,1,0,0
126,4,220,3,40,3516,1,0,0,0,1,0,0,1,0,0,0,1,0
4911,3,221,3,1,5391,0,0,1,0,0,0,0,1,0,0,0,1,1
7845,3,226,3,2,4831,1,0,1,0,0,0,0,0,1,1,0,0,0
3848,3,224,2,8,4162,0,1,0,0,0,0,1,0,0,0,1,0,0
2646,3,124,3,59,1959,1,0,0,0,1,0,0,0,1,0,0,1,0
5981,4,170,6,10,4891,0,0,0,0,0,1,0,0,1,0,0,1,0
8440,3,142,6,2,5748,1,0,0,1,0,0,0,0,1,0,0,1,1
7579,6,183,4,3,4842,0,0,0,0,0,1,0,0,1,0,0,1,0
849,4,133,4,52,1401,1,0,1,0,0,0,0,0,1,0,0,1,1
2371,4,152,3,25,1222,1,0,0,0,0,1,0,0,1,0,0,1,0
9360,7,244,4,8,1477,1,0,0,0,1,0,0,0,1,0,0,1,1
8104,2,219,2,8,4518,0,0,0,1,0,0,0,0,1,0,0,1,0
10197,5,245,5,5,1252,0,0,1,0,0,0,0,0,1,0,1,0,0
323,3,192,2,33,2818,1,0,0,0,0,1,0,0,1,0,1,0,0
6462,4,265,2,2,5649,0,0,0,0,1,0,0,0,1,0,1,0,0
7944,4,145,3,8,5127,0,0,0,0,1,0,1,0,0,0,1,0,0
4821,6,281,4,8,1241,1,0,1,0,0,0,0,0,1,0,1,0,0
1163,3,162,2,54,1614,1,0,0,0,0,1,0,0,1,0,1,0,1
9201,5,252,5,9,4135,0,0,1,0,0,0,0,0,1,0,1,0,0
8139,3,181,3,10,5337,0,0,1,0,0,0,0,0,1,0,1,0,1
7157,7,295,4,10,1587,0,0,0,0,0,1,0,0,1,0,1,0,1
3217,4,164,4,6,4432,1,0,0,0,0,1,0,0,1,0,1,0,0
837,5,278,2,17,2493,1,0,1,0,0,0,1,0,0,0,1,0,1
999,3,271,2,15,3542,1,0,1,0,0,0,0,0,1,0,0,1,0
5499,6,256,4,9,1676,0,0,1,0,0,0,0,0,1,0,1,0,1
10612,5,252,3,6,4013,1,0,0,1,0,0,0,0,1,0,1,0,0
4037,5,243,6,9,4587,0,0,0,0,0,1,0,0,1,0,0,1,1
5210,5,121,5,4,4814,0,1,0,0,0,0,1,0,0,1,0,0,1
4532,4,140,3,7,5383,0,1,0,0,0,0,1,0,0,0,1,0,1
8800,3,232,2,8,5544,1,0,0,1,0,0,0,0,1,0,0,1,1
5919,3,149,3,6,4654,0,0,1,0,0,0,0,0,1,0,1,0,0
5840,5,249,6,8,5633,0,1,0,0,0,0,0,0,1,0,1,0,0
386,3,251,3,42,3698,1,1,0,0,0,0,0,1,0,0,0,1,0
6541,6,283,4,10,1512,0,0,0,0,0,1,0,0,1,0,1,0,1
992,4,136,3,9,1548,1,1,0,0,0,0,0,0,1,0,0,1,0
7502,5,270,5,6,1836,1,1,0,0,0,0,0,0,1,1,0,0,1
10441,3,166,3,6,4247,0,0,0,0,0,1,0,0,1,1,0,0,0
5346,3,191,2,10,5073,0,0,0,0,1,0,1,0,0,0,0,1,1
390,4,259,3,20,2154,1,0,0,0,1,0,0,1,0,0,1,0,0
9559,4,173,3,5,5331,1,0,0,0,0,1,0,0,1,0,0,1,0
5387,5,226,3,6,4700,1,0,0,0,0,1,0,0,1,0,0,1,0
9934,4,274,6,10,1355,1,0,0,1,0,0,0,0,1,0,1,0,0
8398,3,246,3,1,5650,1,0,0,1,0,0,0,0,1,0,0,1,0
9752,2,258,2,4,5052,1,1,0,0,0,0,0,0,1,0,1,0,0
10021,4,268,2,2,4721,1,0,0,0,0,1,0,0,1,0,1,0,0
1117,4,205,3,11,2255,1,0,0,0,0,1,0,0,1,0,1,0,1
9132,4,251,5,7,1381,0,0,0,0,1,0,0,0,1,0,0,1,1
7604,3,224,3,6,5115,0,1,0,0,0,0,0,0,1,0,1,0,0
4966,4,198,3,1,4090,0,0,0,1,0,0,0,0,1,0,0,1,1
6162,3,220,3,8,5032,1,0,0,0,1,0,1,0,0,0,1,0,0
6440,3,186,6,8,4134,0,1,0,0,0,0,1,0,0,0,1,0,1
9724,5,139,3,2,5632,0,0,0,1,0,0,1,0,0,0,0,1,0
1644,3,181,3,45,3786,1,0,0,0,1,0,1,0,0,0,0,1,0
6931,4,201,3,6,5616,1,0,0,0,0,1,0,0,1,0,0,1,1
5484,4,236,3,8,4132,0,0,0,0,1,0,1,0,0,0,1,0,0
10673,4,223,5,3,1395,1,0,0,0,0,1,0,1,0,0,0,1,0
143,2,205,4,63,2156,1,0,0,0,0,1,1,0,0,0,0,1,1
3397,4,176,3,1,4774,0,0,0,0,0,1,0,0,1,0,1,0,1
3050,6,243,3,35,2374,1,1,0,0,0,0,0,0,1,0,0,1,1
6250,4,273,10,8,4896,0,0,0,1,0,0,0,0,1,0,0,1,1
2622,5,149,3,43,1005,1,0,0,0,1,0,0,0,1,0,0,1,1
567,5,268,3,19,2526,1,0,1,0,0,0,0,0,1,0,1,0,0
7003,3,208,3,1,4803,0,0,0,0,0,1,1,0,0,0,1,0,0
10949,3,202,3,7,1946,0,0,0,0,0,1,0,1,0,0,0,1,0
10329,4,191,2,8,4806,1,0,1,0,0,0,0,0,1,0,0,1,1
6977,6,215,5,7,4057,0,0,0,0,0,1,0,1,0,0,1,0,1
10557,4,255,5,6,4053,0,0,1,0,0,0,1,0,0,0,1,0,1
1888,3,169,10,4,1665,1,0,0,1,0,0,0,0,1,0,0,1,1
2578,3,150,2,64,1777,1,0,0,1,0,0,0,1,0,0,0,1,0
433,4,215,3,48,2953,1,0,0,0,0,1,0,0,1,0,0,1,1
931,3,135,3,27,1898,1,0,0,0,0,1,0,0,1,0,1,0,0
6261,4,265,6,9,1753,1,0,1,0,0,0,0,0,1,0,1,0,1
6572,7,302,4,3,1597,1,1,0,0,0,0,1,0,0,0,1,0,0
10692,3,207,10,6,5856,0,0,0,0,1,0,1,0,0,0,1,0,1
2031,3,143,4,22,1249,1,0,1,0,0,0,0,1,0,0,0,1,1
7435,6,240,3,4,5219,1,0,0,0,0,1,0,0,1,0,1,0,0
8629,6,258,4,7,1726,1,0,0,0,0,1,1,0,0,0,1,0,1
10416,5,263,6,6,1511,1,0,0,0,1,0,1,0,0,0,1,0,1
9964,6,189,2,2,1837,0,0,0,1,0,0,0,0,1,0,1,0,1
9002,5,133,2,1,4643,0,1,0,0,0,0,0,0,1,0,0,1,0
5024,7,310,4,7,1294,0,1,0,0,0,0,0,0,1,0,1,0,1
4591,2,235,3,6,4411,1,0,0,0,0,1,0,0,1,0,0,1,1
10160,3,274,4,4,4057,0,1,0,0,0,0,0,0,1,0,0,1,0
1923,4,269,3,23,3652,1,0,1,0,0,0,1,0,0,0,0,1,1
2661,4,201,4,59,2925,1,0,1,0,0,0,0,0,1,0,0,1,0
7694,3,159,2,6,4295,0,1,0,0,0,0,0,0,1,1,0,0,1
620,2,265,2,50,3859,1,1,0,0,0,0,0,0,1,0,1,0,1
7141,5,275,5,7,1349,0,0,0,0,0,1,0,0,1,0,1,0,0
4051,6,144,7,8,5646,1,0,0,0,0,1,0,0,1,1,0,0,1
2827,6,131,5,5,1718,1,0,0,0,0,1,0,0,1,0,0,1,1
549,3,176,3,8,1567,1,0,1,0,0,0,1,0,0,0,0,1,1
4295,6,185,3,1,5399,1,0,0,0,0,1,0,0,1,1,0,0,1
2787,5,264,10,34,2960,1,0,1,0,0,0,0,0,1,0,0,1,1
7464,6,290,4,6,1929,0,0,0,0,1,0,0,0,1,0,1,0,0
5219,7,310,4,5,1975,0,0,0,0,0,1,1,0,0,0,1,0,1
562,3,137,2,17,1673,1,0,0,1,0,0,1,0,0,0,0,1,0
5058,4,216,2,4,5984,0,0,0,0,1,0,0,1,0,0,1,0,1
3295,3,125,2,5,4933,1,0,0,0,0,1,1,0,0,0,1,0,0
1765,2,148,6,63,1279,1,0,0,0,0,1,0,1,0,0,0,1,1
9622,5,266,10,9,4784,1,0,0,1,0,0,0,0,1,1,0,0,0
4046,4,233,4,6,4652,0,1,0,0,0,0,0,0,1,0,1,0,1
9144,5,268,5,5,1365,0,0,0,0,1,0,0,0,1,0,0,1,0
10450,5,245,5,7,1038,0,0,0,1,0,0,0,0,1,0,1,0,0
3795,3,252,3,4,4248,0,0,1,0,0,0,0,0,1,1,0,0,1
2679,3,185,2,41,3787,1,0,1,0,0,0,0,0,1,0,1,0,1
9834,3,248,3,7,5299,0,0,0,0,1,0,0,0,1,0,0,1,0
471,4,244,3,8,3318,1,0,1,0,0,0,0,0,1,0,0,1,0
10593,2,188,2,9,4610,0,0,1,0,0,0,0,0,1,0,0,1,1
7120,4,260,3,9,4224,0,0,0,1,0,0,1,0,0,0,1,0,0
823,5,178,2,60,1830,1,0,0,0,0,1,1,0,0,0,0,1,1
6619,3,279,4,3,4620,0,0,0,0,0,1,0,0,1,0,1,0,0
7697,3,189,3,1,4997,1,0,0,0,0,1,0,0,1,1,0,0,0
1617,3,204,3,48,2792,1,0,1,0,0,0,0,1,0,0,0,1,0
7585,5,260,3,8,4586,1,0,0,0,0,1,0,0,1,0,0,1,0
4404,3,246,3,1,4020,1,0,0,0,1,0,0,0,1,0,1,0,0
3939,4,139,3,5,5126,0,0,1,0,0,0,0,0,1,0,0,1,0
661,5,146,4,5,1718,1,0,0,0,0,1,0,1,0,0,1,0,0
4032,3,193,3,2,4784,0,0,0,0,1,0,0,0,1,0,0,1,0
150,4,220,2,7,2551,1,0,0,0,1,0,1,0,0,0,0,1,1
6542,7,296,4,2,1823,1,1,0,0,0,0,0,0,1,0,1,0,1
1137,3,251,3,59,3651,1,0,1,0,0,0,0,0,1,0,0,1,0
6305,5,272,6,2,1681,1,0,0,0,0,1,1,0,0,0,0,1,1
10172,3,250,3,6,4636,0,1,0,0,0,0,0,0,1,0,0,1,0
